Date,Eur HY,Eur HY BB,Eur HY B,US HY,US HY BB,US HY B,Eur IG BBB,US IG BBB,Eur LL,Eur LL B,US LL,US LL B,Eur CLO AAA,Eur CLO BBB,Eur CLO BB,US CLO AAA,US CLO BBB,US CLO BB,Xover,CdxHy,Eur AT1,Pe AT1,Usd AT1,Gbp IG BBB,Eur HY CCC,US HY CCC,Pe HY,Pe HY BB,Pe HY B,Pe HY CCC
2015-01-07,383.0,245.0,539.0,519.0,344.0,548.0,111.0,198.0,,,565.0,626.0,,,,,,,348.5,377.814,479.6881449,490.35062919999996,470.12306359999997,,1106.226242,970.120483,388.8005688,240.2145252,538.4507596,1106.226242
2015-01-08,380.0,243.0,534.0,505.0,334.0,532.0,110.0,195.0,554.0,583.0,560.0,621.0,135.0,415.0,675.0,,,,336.5,365.57099999999997,474.4915211,484.8784865,464.5955501,,1102.449024,952.0854787999999,385.7090526,238.301371,532.7709306,1102.449024
2015-01-09,378.0,241.0,530.0,507.0,336.0,535.0,109.0,196.0,,,558.0,620.0,,,,,,,346.0,369.76099999999997,474.52680139999995,485.9056328,467.44857699999994,,1099.7922740000001,953.9714857000001,383.8637648,237.2308688,529.4081073,1099.7922740000001
2015-01-12,376.0,240.0,526.0,514.0,342.0,541.0,110.0,198.0,,,558.0,619.0,,,,,,,339.5,370.535,474.96316310000003,486.92346150000003,472.6498982,,1096.5085789999996,964.4784392999999,382.01521660000003,236.2701965,525.5564063,1096.5085789999996
2015-01-13,376.0,241.0,524.0,516.0,344.0,543.0,110.0,200.0,,,557.0,620.0,,,,,,,339.0,376.156,472.86510219999997,485.2244909,472.7868712,,1092.9496490000001,966.6423214,381.3623503,236.7795091,522.74176,1092.9496490000001
2015-01-14,375.0,241.0,521.0,526.0,354.0,555.0,110.0,203.0,,,560.0,623.0,,,,,,,344.0,375.819,475.00969699999996,487.3818495,478.11328269999996,,1087.14225,984.9174701999999,381.2220109,237.68026490000003,521.7376855,1087.14225
2015-01-15,376.0,243.0,522.0,529.0,358.0,557.0,110.0,203.0,551.0,580.0,556.0,624.0,,,,,,,334.5,388.529,477.837475,489.2364751,479.664967,,1083.3620230000001,986.5508062999999,382.2459588,239.1251284,522.4658747999998,1083.3620230000001
2015-01-16,379.0,246.0,522.0,526.0,353.0,556.0,111.0,204.0,,,555.0,623.0,,,,,,,325.75,377.884,483.23980539999997,493.96180499999997,479.3424871,,1097.724358,987.2499277999999,384.5050756,241.3048852,522.3816611999998,1097.724358
2015-01-19,378.0,245.0,520.0,526.0,353.0,555.0,110.0,204.0,,,,,135.0,415.0,675.0,165.0,465.0,702.5,322.0,,,,,,,,,,,
2015-01-20,375.0,241.0,517.0,526.0,352.0,554.0,108.0,202.0,,,553.0,621.0,135.0,415.0,650.0,165.0,472.5,717.5,323.5,380.358,474.85799069999996,486.5638518999999,473.791533,,1108.764115,990.2903064,381.0810018,236.8714492,517.7515656,1108.764115
2015-01-21,372.0,237.0,511.0,523.0,348.0,551.0,107.0,201.0,,,553.0,622.0,,,,,,,313.0,369.671,468.9276654,481.85300260000014,467.8189156,,1121.6625470000001,990.2005929,377.8232292,233.24896349999997,511.96869810000004,1121.6625470000001
2015-01-22,370.0,236.0,507.0,514.0,339.0,543.0,106.0,200.0,550.0,576.0,553.0,621.0,,,,,,,304.5,359.469,460.7465007,473.3971595,461.4769614,,1127.238768,983.1884242000001,375.84804249999996,231.5060776,507.9217662,1127.238768
2015-01-23,360.0,228.0,495.0,516.0,341.0,545.0,102.0,198.0,,,554.0,623.0,,,,,,,298.5,359.079,453.640953,467.152496,457.071696,,1111.2534679999999,987.6235533,366.7189282,224.714621,495.9602525,1111.2534679999999
2015-01-26,359.0,225.0,489.0,511.0,336.0,540.0,101.0,197.0,,,555.0,625.0,135.0,400.0,625.0,165.0,462.5,717.5,291.5,351.976,449.80883700000004,463.80105719999995,455.98658489999997,,1153.631598,984.0043162000001,364.8819534,220.92993080000002,489.7560944,1153.631598
2015-01-27,362.0,226.0,491.0,515.0,338.0,544.0,102.0,198.0,,,556.0,626.0,,,,165.0,460.0,717.5,299.0,359.585,452.27307570000005,465.53092810000004,456.9744017,,1189.331257,987.6389368999999,367.6129072,221.2000102,491.86351080000003,1189.331257
2015-01-28,365.0,228.0,494.0,516.0,340.0,545.0,102.0,200.0,,,557.0,628.0,,,,,,,306.0,369.29,454.1158435,467.0998086,462.0297201,,1210.80499,987.6741551000001,370.95460289999994,223.05568169999998,495.19384349999996,1210.80499
2015-01-29,364.0,226.0,495.0,514.0,338.0,544.0,101.0,201.0,548.0,574.0,558.0,628.0,,,,,,,312.75,364.139,454.5770013,468.50349000000006,462.6830863,,1217.388002,986.0469768999999,371.25001569999995,222.4793292,496.31912530000005,1217.388002
2015-01-30,365.0,227.0,497.0,522.0,344.0,554.0,102.0,203.0,551.0,574.0,558.0,627.0,,,,,,,326.0,370.74300000000005,455.99267360000016,470.16297289999994,467.07548210000004,,1209.3639,997.7425942,371.9331287,223.3518988,497.9986419,1209.3639
2015-01-31,371.0,235.0,495.0,511.0,345.0,554.0,100.0,204.0,,,,,,,,,,,,,,,,,1214.13934,944.8939330000001,370.3277145,229.0962876,495.0728193,1214.13934
2015-02-02,372.0,236.0,497.0,512.0,345.0,554.0,99.0,204.0,,,558.0,627.0,135.0,400.0,625.0,,,,316.0,363.885,461.134965,474.46521629999995,471.4418864,,1231.9455679999999,951.9745729,371.9779295,229.3592932,496.9147197,1231.9455679999999
2015-02-03,367.0,233.0,490.0,495.0,330.0,536.0,99.0,201.0,,,554.0,623.0,,,,165.0,460.0,717.5,301.75,351.161,454.5151736,467.86184169999996,462.3212274,,1193.7777740000001,932.5710257000001,366.22381260000003,226.41288509999998,490.4030881,1193.7777740000001
2015-02-04,364.0,230.0,487.0,490.0,325.0,530.0,97.0,199.0,,,552.0,620.0,,,,,,,305.25,360.142,451.1880398,464.51807419999994,458.96873960000005,,1191.923824,926.6170653999999,363.74992169999996,224.2597031,487.0296671,1191.923824
2015-02-05,364.0,230.0,487.0,484.0,320.0,523.0,97.0,198.0,546.0,568.0,549.0,618.0,,,,,,,302.5,350.033,451.19693380000007,463.9321574,458.30129850000003,,1193.321822,918.3325053,363.92072379999996,224.206932,487.56599239999997,1193.321822
2015-02-06,360.0,226.0,481.0,463.0,301.0,501.0,95.0,193.0,,,546.0,615.0,,,,,,,304.0,349.55699999999996,447.1717447,458.41707069999995,447.3481358,,1201.848019,895.6750533,360.6046208,220.9520571,481.7298904,1201.848019
2015-02-09,362.0,226.0,482.0,465.0,303.0,502.0,93.0,192.0,,,543.0,613.0,135.0,400.0,625.0,,,,314.75,351.75,451.04895989999994,462.354062,449.0258696,,1223.187983,896.6864982000003,362.11005919999997,221.207614,482.1586221,1223.187983
2015-02-10,360.0,225.0,482.0,460.0,299.0,497.0,94.0,192.0,,,542.0,611.0,135.0,400.0,625.0,,,,313.0,347.79900000000015,450.8799238,461.78413190000003,450.21354709999997,,1206.43834,891.806541,360.1973522,219.63744309999998,482.3956313,1206.43834
2015-02-11,360.0,225.0,482.0,461.0,301.0,498.0,93.0,192.0,,,540.0,609.0,,,,165.0,460.0,717.5,315.0,346.575,456.77228319999995,466.84680149999997,449.8934288,,1213.58261,888.6501352,361.0006752,220.15777119999998,482.80270549999995,1213.58261
2015-02-12,360.0,225.0,482.0,460.0,300.0,496.0,93.0,190.0,543.0,564.0,537.0,605.0,,,,,,,304.25,344.06199999999984,456.4362129,466.94688489999993,447.5835043000001,,1205.45696,886.5696469000003,360.6241726,220.29009700000003,482.7022097,1205.45696
2015-02-13,354.0,221.0,475.0,457.0,298.0,492.0,92.0,190.0,,,534.0,602.0,,,,,,,298.0,343.82,455.17958719999996,465.64248030000016,442.17760539999995,,1185.687415,884.4723702,354.8951749,216.31600989999998,475.34445619999997,1185.687415
2015-02-16,351.0,219.0,470.0,455.0,297.0,489.0,91.0,189.0,,,,,135.0,405.0,625.0,,,,308.0,,,,,,,,,,,
2015-02-17,350.0,217.0,468.0,444.0,286.0,479.0,91.0,186.0,,,532.0,600.0,,,,,,,307.0,345.605,458.50593489999994,467.3744875,437.9033178,,1201.162113,868.6031787000003,351.79294369999997,212.7716369,470.275146,1201.162113
2015-02-18,346.0,214.0,461.0,449.0,292.0,483.0,89.0,186.0,,,530.0,594.0,,,,,,,292.5,344.838,455.79808990000004,463.48368949999997,431.8487693,,1202.548886,870.9805077,348.05100649999997,210.15561499999998,462.6611334,1202.548886
2015-02-19,344.0,214.0,453.0,444.0,286.0,479.0,89.0,184.0,539.0,561.0,528.0,592.0,135.0,405.0,610.0,165.0,440.0,680.0,289.5,349.994,455.37145939999994,463.52949349999994,428.4411545,,1192.806931,866.2314848,345.4860142,210.0689094,455.3058288,1192.806931
2015-02-20,341.0,212.0,447.0,439.0,282.0,474.0,88.0,183.0,,,527.0,591.0,,,,,,,286.0,327.166,453.8791129,462.6678602,426.51050760000004,,1186.004233,858.4617837000003,342.3972327,208.6249145,448.8152218,1186.004233
2015-02-23,337.0,210.0,441.0,442.0,285.0,478.0,89.0,183.0,,,526.0,590.0,135.0,405.0,610.0,157.5,440.0,680.0,278.5,330.971,451.4544117,460.19923330000006,427.4933581,,1178.325209,859.9074257000003,338.3472158,205.6484586,442.75353150000007,1178.325209
2015-02-24,332.0,207.0,433.0,444.0,288.0,479.0,89.0,184.0,,,525.0,589.0,135.0,405.0,610.0,,,,271.75,326.557,448.14750250000003,457.0487266,430.202824,,1154.7715460000004,860.4074898,333.1024211,203.13827680000003,434.77220539999996,1154.7715460000004
2015-02-25,330.0,207.0,429.0,440.0,286.0,474.0,89.0,185.0,,,524.0,587.0,,,,,,,269.5,325.388,447.72270369999995,456.45640480000003,429.50678250000004,,1149.371171,854.2147604,331.4850628,202.73113940000002,431.177845,1149.371171
2015-02-26,327.0,205.0,425.0,429.0,278.0,463.0,88.0,183.0,533.0,554.0,522.0,585.0,,,,157.5,432.5,680.0,259.5,323.57099999999997,444.7322329,453.02621619999996,424.71492659999996,,1131.346294,839.9293215,328.1789486,201.1317661,426.74775819999996,1131.346294
2015-02-27,323.0,203.0,420.0,432.0,281.0,465.0,88.0,185.0,531.0,551.0,521.0,584.0,,,,157.5,422.5,680.0,262.0,320.6740000000001,439.83278139999993,446.7357218,427.25345030000005,,1107.217303,842.0808707,324.28468419999996,199.46376930000002,421.5894286999999,1107.217303
2015-02-28,339.0,222.0,445.0,434.0,282.0,464.0,83.0,174.0,,,,,,,,,,,,,,,,,1096.105526,842.8541852,330.8339061000001,206.6146834,441.55634119999996,1096.105526
2015-03-02,339.0,218.0,436.0,424.0,274.0,454.0,84.0,171.0,,,520.0,583.0,135.0,405.0,610.0,,,,265.0,318.431,438.35476370000003,444.79859280000005,419.60566239999997,,1203.32926,829.9053661,332.3722392,204.6102535,432.1857547,1203.32926
2015-03-03,337.0,215.0,435.0,425.0,274.0,454.0,83.0,170.0,,,518.0,581.0,,,,,,,267.0,321.9120000000001,439.1756781,444.2482862,417.18227169999994,,1198.8522289999999,831.7505666000003,330.6682101,203.2535913,430.8182179,1198.8522289999999
2015-03-04,334.0,216.0,434.0,430.0,279.0,459.0,82.0,170.0,,,517.0,579.0,,,,,,,262.0,322.447,439.16778,444.33853160000007,418.1649847,,1148.934991,841.6072882999997,327.7367068,202.97190780000003,429.7263266,1148.934991
2015-03-05,330.0,212.0,429.0,432.0,279.0,462.0,81.0,170.0,524.0,542.0,516.0,579.0,,,,,,,248.75,299.129,432.0413201,438.4696027,414.09468369999996,,1128.8064949999996,843.0407637,323.55165489999996,200.4947678,424.28847469999994,1128.8064949999996
2015-03-06,327.0,210.0,424.0,428.0,276.0,458.0,78.0,168.0,,,515.0,578.0,,,,,,,252.0,309.474,423.7393121,430.0280535,402.92015310000005,,1132.942984,838.0590191000001,320.94156089999996,197.9494513,420.0827023,1132.942984
2015-03-09,331.0,213.0,429.0,437.0,282.0,468.0,79.0,169.0,,,515.0,577.0,135.0,405.0,600.0,152.5,412.5,667.5,257.0,317.997,431.62480489999996,436.749146,407.5033256,,1146.294538,848.897092,324.2500558000001,199.8138898,425.02180660000016,1146.294538
2015-03-10,337.0,218.0,439.0,451.0,295.0,484.0,80.0,171.0,,,517.0,580.0,,,,,,,261.0,325.372,436.65146799999997,443.07132300000006,414.5277368,,1140.3161619999996,864.9426699999997,328.6857245,203.1130196,434.3210263,1140.3161619999996
2015-03-11,339.0,220.0,440.0,447.0,291.0,479.0,83.0,172.0,,,518.0,580.0,,,,,,,254.0,326.006,433.13076720000004,440.08036039999996,412.7431507,,1144.311542,860.7067632000003,331.197264,205.87756940000003,435.90122429999997,1144.311542
2015-03-12,338.0,219.0,438.0,447.0,292.0,479.0,83.0,173.0,522.0,542.0,518.0,579.0,,,,,,,251.0,319.249,427.2774834,436.0414641,413.23884219999997,,1151.588772,860.4785517000001,330.81414110000014,205.6876385,433.2265711,1151.588772
2015-03-13,340.0,222.0,438.0,454.0,298.0,485.0,85.0,174.0,,,519.0,580.0,,,,,,,251.0,327.801,428.00350589999994,436.9666971,414.82543050000004,,1147.676753,868.9445896999997,331.5370342,206.9212447,433.90190020000006,1147.676753
2015-03-16,342.0,224.0,440.0,458.0,301.0,490.0,87.0,176.0,,,519.0,582.0,135.0,400.0,590.0,152.5,412.5,667.5,252.75,325.931,429.2208706,438.2950562,418.92580469999996,,1154.7251800000001,872.7047117000003,334.1343458,209.0091966,436.8637862,1154.7251800000001
2015-03-17,350.0,230.0,450.0,465.0,308.0,498.0,90.0,179.0,,,521.0,584.0,135.0,395.0,580.0,,,,256.375,325.889,435.8822824,444.1797185,426.85720360000005,,1174.1476460000001,883.2093403999999,341.42587349999997,214.26290649999999,446.6031306,1174.1476460000001
2015-03-18,356.0,235.0,457.0,478.0,321.0,512.0,91.0,183.0,,,522.0,586.0,,,,,,,264.25,311.918,438.9384004,447.7374886,433.85939110000004,,1189.132879,892.4245694,347.6270872,219.2496735,453.8953641,1189.132879
2015-03-19,358.0,238.0,457.0,466.0,310.0,500.0,92.0,182.0,525.0,549.0,522.0,587.0,,,,,,,265.625,319.83,438.24188399999997,448.09653160000005,430.3447983,,1192.981701,876.4557161,350.01774710000007,222.3715346,454.3095943,1192.981701
2015-03-20,357.0,237.0,458.0,468.0,312.0,500.0,92.0,181.0,,,523.0,586.0,,,,,,,258.25,311.421,434.89464419999996,445.393896,430.2901024,,1183.384603,879.30562,349.6392082,222.26457369999997,454.9144164,1183.384603
2015-03-23,355.0,236.0,455.0,468.0,312.0,500.0,92.0,180.0,,,522.0,586.0,135.0,395.0,580.0,152.5,412.5,667.5,265.5,311.303,433.7127607,444.4944749,430.5418749,,1182.591275,881.0976596,348.27590719999995,221.08661400000003,452.4844892,1182.591275
2015-03-24,357.0,237.0,459.0,468.0,312.0,499.0,93.0,180.0,,,521.0,586.0,,,,,,,263.625,312.392,434.8834313,445.53257460000003,431.0529253,,1179.170575,883.4859723,350.4580666,222.7364522,456.70028560000014,1179.170575
2015-03-25,357.0,237.0,460.0,464.0,308.0,494.0,93.0,180.0,,,520.0,585.0,,,,,,,269.0,318.2390000000001,434.29817589999993,444.4211602,428.4987102,,1172.674333,878.3542641,350.71191489999984,223.2883634,457.71072869999995,1172.674333
2015-03-26,358.0,236.0,465.0,461.0,305.0,492.0,92.0,180.0,521.0,543.0,519.0,584.0,,,,,,,262.5,314.216,435.6897569,444.4358345,425.8916834,,1175.321932,874.1180595000003,351.6868466,222.71630950000002,462.2210432,1175.321932
2015-03-27,353.0,234.0,455.0,463.0,308.0,495.0,91.0,180.0,,,519.0,583.0,,,,,,,261.75,350.42800000000005,433.545045,442.580149,426.992853,,1166.563478,877.0099677000003,346.4309733,219.8099858,452.21434680000004,1166.563478
2015-03-30,352.0,233.0,452.0,460.0,306.0,491.0,91.0,180.0,,,518.0,582.0,135.0,395.0,580.0,152.5,412.5,665.0,262.75,343.217,431.05219289999997,439.9910238,425.06675889999997,,1171.769139,871.72406,345.8248642,219.1461513,449.81487680000004,1171.769139
2015-03-31,364.0,250.0,460.0,469.0,311.0,496.0,89.0,176.0,518.0,543.0,518.0,582.0,,,,,,,262.0,342.111,439.548001,444.6269137,422.60725999999994,,1161.748241,913.0445109999999,361.46846969999996,239.10802080000002,463.46360539999995,1161.748241
2015-04-01,360.0,246.0,456.0,471.0,314.0,497.0,88.0,175.0,518.0,542.0,517.0,581.0,,,,,,,259.75,340.08,438.3746676,443.63158439999995,424.4844273,,1160.3328279999996,916.150381,358.4477421,236.3043295,459.75819569999993,1160.3328279999996
2015-04-02,358.0,244.0,453.0,467.0,310.0,494.0,87.0,174.0,,,516.0,580.0,,,,,,,260.5,340.526,437.224502,442.0993443,420.8761171,,1162.145558,911.2572625,356.91981289999984,234.79202310000002,457.38456560000003,1162.145558
2015-04-03,,,,,,,,,,,,,,,,,,,260.5,340.814,,,,,,,,,,
2015-04-06,358.0,244.0,453.0,465.0,308.0,491.0,86.0,174.0,,,515.0,579.0,,,,152.5,412.5,665.0,260.5,333.6040000000001,436.9294967,441.8221568,422.0994422,,1161.743017,911.5332693,356.2557007,234.09014590000004,456.6255525,1161.743017
2015-04-07,355.0,242.0,447.0,458.0,302.0,483.0,86.0,173.0,,,513.0,577.0,135.0,390.0,570.0,152.5,412.5,665.0,254.5,330.38599999999997,434.3776117,438.9080427,417.65497989999994,,1164.395261,902.3117266,353.75744260000016,232.5826682,450.57200240000003,1164.395261
2015-04-08,352.0,240.0,444.0,453.0,298.0,478.0,86.0,172.0,,,510.0,573.0,,,,,,,252.5,330.158,432.5590727,436.77857400000005,412.455261,,1157.260408,895.4864242000001,351.75732589999996,231.4101454,447.5322483,1157.260408
2015-04-09,347.0,236.0,433.0,449.0,294.0,475.0,86.0,171.0,512.0,534.0,508.0,571.0,,,,,,,250.0,328.579,431.8904666,436.02088610000004,408.431026,,1149.411507,885.9152966,345.992031,227.95154669999997,436.51502719999996,1149.411507
2015-04-10,346.0,236.0,431.0,446.0,292.0,473.0,86.0,171.0,,,507.0,571.0,,,,,,,242.0,329.8280000000001,429.3780109,433.78470710000005,405.89354069999996,,1149.927414,881.0498177999997,344.7583647,226.9634225,434.25779349999993,1149.927414
2015-04-13,345.0,235.0,428.0,447.0,294.0,473.0,85.0,171.0,,,507.0,570.0,,,,,,,244.5,333.471,429.9539199,434.1965097,407.5950512,,1147.091842,882.0500435,343.2579061,226.3103971,430.88188310000004,1147.091842
2015-04-14,346.0,237.0,434.0,449.0,297.0,474.0,87.0,172.0,,,506.0,568.0,135.0,390.0,570.0,152.5,415.0,665.0,254.0,333.42,437.0855807,441.5993007,414.4492285,,1144.391416,882.5948489,344.88339289999993,227.14991559999999,437.2981518,1144.391416
2015-04-15,347.0,237.0,435.0,445.0,294.0,470.0,87.0,172.0,,,504.0,566.0,,,,,,,252.5,330.471,437.08029919999996,441.02933110000015,414.7182592,,1145.50928,877.665516,345.64204680000006,227.6505205,438.65950760000004,1145.50928
2015-04-16,352.0,241.0,441.0,448.0,297.0,473.0,89.0,172.0,503.0,528.0,503.0,564.0,,,,,,,267.0,334.861,443.37444469999997,446.52155660000005,419.4499154,,1158.765421,881.857074,350.68252739999997,231.60818089999998,444.6135808,1158.765421
2015-04-17,358.0,245.0,449.0,452.0,302.0,477.0,90.0,173.0,,,503.0,564.0,,,,,,,280.0,340.724,447.1869794,450.25512080000004,423.65685210000004,,1171.658616,887.2727576999997,356.4466025,235.6769976,452.8804218,1171.658616
2015-04-20,358.0,246.0,449.0,446.0,297.0,470.0,90.0,172.0,,,503.0,561.0,135.0,380.0,560.0,152.5,415.0,665.0,279.5,335.44599999999997,444.66687879999995,447.90378839999994,421.0478789,,1174.246789,880.6579787000003,357.10031989999993,236.59917740000003,452.1478723999999,1174.246789
2015-04-21,361.0,250.0,450.0,444.0,295.0,467.0,90.0,172.0,,,502.0,559.0,,,,,,,272.5,333.962,447.1043569,450.0328499,422.34417149999996,,1177.8023039999996,875.9125799000003,359.506511,239.09548089999998,453.89735559999997,1177.8023039999996
2015-04-22,358.0,247.0,447.0,440.0,290.0,463.0,91.0,172.0,,,502.0,558.0,135.0,367.5,550.0,,,,266.0,333.36300000000006,444.4579906,446.72675130000016,418.080901,,1167.946956,876.1327989,356.8794152,237.33276980000002,450.5606672,1167.946956
2015-04-23,357.0,246.0,446.0,443.0,293.0,466.0,91.0,173.0,501.0,525.0,502.0,558.0,,,,,,,268.5,334.105,443.8348238,446.24875,416.94349889999995,,1161.8739699999999,877.3750813999999,355.21606010000005,235.497781,450.17812930000014,1161.8739699999999
2015-04-24,355.0,244.0,444.0,444.0,294.0,467.0,91.0,173.0,,,501.0,557.0,135.0,367.5,530.0,,,,271.125,332.905,444.0435703,446.6014919,417.0013145,,1155.348747,875.5910887,353.2071393,234.2726989,447.23884699999996,1155.348747
2015-04-27,351.0,242.0,440.0,442.0,293.0,465.0,91.0,172.0,,,501.0,556.0,135.0,367.5,530.0,147.5,409.5,657.5,259.0,332.897,441.92008480000004,444.09547050000003,413.6366333,,1138.7892630000001,874.1085122999997,349.9544644,232.25425159999998,443.32730819999995,1138.7892630000001
2015-04-28,350.0,241.0,439.0,440.0,290.0,464.0,90.0,173.0,,,500.0,556.0,,,,,,,264.5,333.225,441.8915887,443.8099835,411.0741061,,1127.84231,872.4726152999997,348.6343994,231.5810367,442.2112258,1127.84231
2015-04-29,347.0,239.0,432.0,441.0,292.0,463.0,91.0,173.0,,,500.0,556.0,,,,147.5,409.5,657.5,274.5,336.6980000000001,439.0634268999999,440.76188560000014,410.0168523,,1121.4579039999999,874.8209891,345.1440379,229.55429359999997,435.9718313,1121.4579039999999
2015-04-30,354.0,244.0,437.0,446.0,296.0,467.0,94.0,174.0,498.0,520.0,502.0,558.0,,,,,,,271.0,339.95599999999996,440.9516151,442.68305710000004,409.4440078,,1186.317788,889.6627092,353.9015521,243.8064463,434.8533477,1186.317788
2015-05-01,353.0,244.0,436.0,440.0,291.0,461.0,94.0,173.0,,,503.0,558.0,,,,,,,269.75,337.51199999999994,440.8025124,442.48241060000004,406.16679039999997,,1184.819836,882.8562017999999,353.6894376,243.88424249999997,433.9265909,1184.819836
2015-05-04,355.0,245.0,439.0,438.0,288.0,458.0,97.0,173.0,,,503.0,557.0,,,,147.5,405.0,652.5,269.75,336.4369999999999,440.34367180000004,442.0942807,405.97702610000016,,1188.288148,879.317442,355.3139925,244.7421807,437.015747,1188.288148
2015-05-05,349.0,240.0,431.0,435.0,286.0,454.0,91.0,173.0,,,503.0,552.0,135.0,367.5,520.0,,,,282.5,343.07099999999997,437.77776409999996,439.1557275,404.4465291,,1184.211618,883.2025704,349.60465550000015,239.751335,428.986947,1184.211618
2015-05-06,353.0,241.0,440.0,438.0,289.0,456.0,91.0,172.0,,,502.0,551.0,,,,147.5,405.0,647.5,286.0,349.421,440.5314875,442.51489580000003,405.50428710000006,,1191.809281,885.5112177999997,353.6287623,241.4177629,437.9076454,1191.809281
2015-05-07,361.0,247.0,453.0,443.0,293.0,461.0,94.0,174.0,496.0,513.0,502.0,551.0,,,,147.5,397.5,637.5,283.25,350.26099999999997,449.1055287,450.9471579,411.3713518,,1193.6852820000001,892.416906,361.0817148,246.64005840000002,451.6512728,1193.6852820000001
2015-05-08,357.0,246.0,447.0,440.0,293.0,456.0,94.0,174.0,,,502.0,550.0,,,,,,,272.0,336.279,443.5204342,444.9761666,410.1099235,,1172.831451,887.5909638,357.5330792,245.561642,445.68583830000006,1172.831451
2015-05-11,354.0,242.0,443.0,433.0,286.0,448.0,92.0,173.0,,,502.0,550.0,135.0,357.5,520.0,147.5,397.5,632.5,277.625,346.47900000000016,440.16984529999996,440.6181966,402.9580355,,1177.771761,877.3678937999997,354.624752,242.49099520000001,441.47396339999995,1177.771761
2015-05-12,355.0,243.0,444.0,444.0,295.0,460.0,93.0,174.0,,,503.0,552.0,,,,,,,286.0,346.911,444.65392410000004,444.56088430000005,408.0364419,,1174.880125,896.6495935,355.1949389,242.9318726,442.63911900000005,1174.880125
2015-05-13,349.0,238.0,435.0,440.0,292.0,456.0,92.0,175.0,,,503.0,552.0,135.0,357.5,520.0,,,,286.0,349.719,440.43142589999997,440.98574169999995,403.9097248,,1160.8534,889.679041,349.041199,238.5564984,433.31766830000004,1160.8534
2015-05-14,347.0,238.0,433.0,442.0,295.0,457.0,93.0,175.0,493.0,507.0,504.0,555.0,,,,,,,280.0,341.026,441.4130938999999,441.8738568,407.22512589999997,,1146.1360550000004,891.9240685000003,348.2341978,238.6831682,433.58345319999995,1146.1360550000004
2015-05-15,345.0,238.0,432.0,444.0,297.0,460.0,93.0,176.0,,,504.0,555.0,,,,147.5,397.5,620.0,275.0,336.963,440.7440595,442.05130650000007,408.0823559,,1128.669275,890.2270817,346.2178423,237.84127819999998,431.8301744,1128.669275
2015-05-18,346.0,236.0,434.0,438.0,292.0,454.0,92.0,175.0,,,504.0,557.0,135.0,357.5,515.0,,,,280.5,341.731,440.61809500000004,441.1852739,403.51076539999997,,1140.706704,885.9072974,346.61587230000015,236.38947190000002,434.59785989999995,1140.706704
2015-05-19,344.0,235.0,431.0,436.0,289.0,452.0,92.0,176.0,,,504.0,556.0,,,,147.5,397.5,610.0,274.5,341.416,438.8518899,439.3024012,399.7811872,,1137.583955,883.9348808,344.8514889,235.21393369999998,431.5972926,1137.583955
2015-05-20,343.0,233.0,430.0,440.0,292.0,456.0,91.0,177.0,,,504.0,556.0,,,,,,,275.5,342.889,437.7534978,438.1765329,401.4526296,,1140.294801,887.4763985999997,343.7035735,233.7828817,430.51485769999994,1140.294801
2015-05-21,343.0,233.0,430.0,440.0,293.0,456.0,92.0,177.0,492.0,504.0,505.0,556.0,,,,147.5,390.0,610.0,271.0,338.26800000000014,439.1210476,439.45650290000003,403.94194080000005,,1159.254207,888.5599156999997,344.6875,233.77805279999998,430.53223210000004,1159.254207
2015-05-22,343.0,233.0,428.0,436.0,287.0,452.0,91.0,176.0,,,504.0,556.0,,,,,,,278.0,340.401,439.312138,439.8329638999999,400.38659110000003,,1158.910963,885.3984346000003,343.95429839999997,233.47066759999998,428.9203228,1158.910963
2015-05-25,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,
2015-05-26,346.0,236.0,432.0,440.0,291.0,457.0,91.0,176.0,,,505.0,557.0,135.0,347.5,515.0,,,,285.0,340.45,444.4951225,444.5381703,404.8189348,,1173.663042,890.0601067,347.639723,235.97967369999998,432.9901694,1173.663042
2015-05-27,346.0,236.0,430.0,437.0,288.0,453.0,92.0,177.0,,,506.0,558.0,,,,147.5,390.0,610.0,275.0,336.798,444.4662926,444.27648660000006,405.2729506,,1174.3192080000001,886.1920516000001,347.5240604,236.84571659999997,430.1786172,1174.3192080000001
2015-05-28,346.0,238.0,426.0,438.0,288.0,455.0,93.0,177.0,493.0,505.0,506.0,557.0,131.0,350.0,520.0,,,,280.5,339.139,443.2134157,443.90943949999996,404.9759693,,1174.518932,885.7719967,347.5513748,238.23976459999997,426.5927157,1174.518932
2015-05-29,348.0,239.0,428.0,439.0,290.0,457.0,94.0,178.0,492.0,505.0,506.0,558.0,,,,147.5,390.0,605.0,288.5,338.838,446.3364517,446.88526950000005,409.9668734,,1172.638154,886.2580234999997,349.1131249,239.7243694,428.9231964,1172.638154
2015-05-31,351.0,239.0,430.0,445.0,296.0,455.0,94.0,179.0,,,,,,,,,,,,,,,,,1199.408384,893.0477829,350.4215614,238.43795830000002,429.567371,1199.408384
2015-06-01,351.0,241.0,433.0,439.0,290.0,447.0,95.0,180.0,,,507.0,559.0,,,,,,,296.0,337.039,447.75090339999997,447.8777915,408.5324494,,1151.634251,890.92545,349.8413111,240.0313901,432.27318710000003,1151.634251
